"po_id", "po_name", "currency_id", "currency_name", "picking_id", "picking_name"          , "origin" , "layer_id", "layer_create_date"         , "unit_cost"        , "value"           , "quantity" , "description"                                                                                                                , "account_move_line_layer_id", "invoice_id", "invoice_name"                                                 , "invoice_state", "move_line_id", "move_line_name"                                                                                                                                             , "move_line_balance" , "debit"             , "credit"    , "status"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92367"   , "2023-04-27 20:40:44"       , "4431855.29570333" , "13295565.88711"  , "3.0"      , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601131"      , "PO00947: [HW210138] Campera - UNV"                                                                                                                          , "214.0"             , "214.0"             , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92369"   , "2023-04-27 20:40:44"       , "294433.2388122"   , "14721661.94061"  , "50.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601110"      , "PO00947: [HW220104] Remera tipo polo con logro Uniview - UNV"                                                                                               , "285262.0"          , "285262.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92369"   , "2023-04-27 20:40:44"       , "294433.2388122"   , "14721661.94061"  , "50.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601121"      , "PO00947: [HW220104] Remera tipo polo con logro Uniview - UNV"                                                                                               , "285262.0"          , "285262.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92369"   , "2023-04-27 20:40:44"       , "294433.2388122"   , "14721661.94061"  , "50.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601130"      , "PO00947: [HW220104] Remera tipo polo con logro Uniview - UNV"                                                                                               , "1426310.0"         , "1426310.0"         , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92373"   , "2023-04-27 20:40:44"       , "13349123.82761"   , "13349123.82761"  , "1.0"      , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601113"      , "PO00947: [HW200132] Kit de herramientas Univew - UNV"                                                                                                       , "1613157.0"         , "1613157.0"         , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92373"   , "2023-04-27 20:40:44"       , "13349123.82761"   , "13349123.82761"  , "1.0"      , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601119"      , "PO00947: [HW200132] Kit de herramientas Univew - UNV"                                                                                                       , "211807.0"          , "211807.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92373"   , "2023-04-27 20:40:44"       , "13349123.82761"   , "13349123.82761"  , "1.0"      , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601129"      , "PO00947: [HW200132] Kit de herramientas Univew - UNV"                                                                                                       , "53772.0"           , "53772.0"           , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92373"   , "2023-04-27 20:40:44"       , "13349123.82761"   , "13349123.82761"  , "1.0"      , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601134"      , "PO00947: [HW200132] Kit de herramientas Univew - UNV"                                                                                                       , "537719.0"          , "537719.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92377"   , "2023-04-27 20:40:44"       , "13412309.36061"   , "13412309.36061"  , "1.0"      , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601116"      , "PO00947: [HW220218] Banner UNV"                                                                                                                             , "116957.0"          , "116957.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92377"   , "2023-04-27 20:40:44"       , "13412309.36061"   , "13412309.36061"  , "1.0"      , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601128"      , "PO00947: [HW220218] Banner UNV"                                                                                                                             , "116957.0"          , "116957.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92380"   , "2023-04-27 20:40:44"       , "670686.7835305"   , "13413735.67061"  , "20.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601127"      , "PO00947: [HW230201] Catalogo de productos Uniview - UNV"                                                                                                    , "118384.0"          , "118384.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92391"   , "2023-04-27 20:40:44"       , "6647747.285805"   , "13295494.57161"  , "2.0"      , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601126"      , "PO00947: [HW190217] UNV-Indoor Advertisement Sheet"                                                                                                         , "143.0"             , "143.0"             , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92397"   , "2023-04-27 20:40:44"       , "2687596.588122"   , "13437982.94061"  , "5.0"      , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601117"      , "PO00947: [HW190215] Chaleco con logo Uniview - UNV"                                                                                                         , "142631.0"          , "142631.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92397"   , "2023-04-27 20:40:44"       , "2687596.588122"   , "13437982.94061"  , "5.0"      , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601120"      , "PO00947: [HW190215] Chaleco con logo Uniview - UNV"                                                                                                         , "285262.0"          , "285262.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92397"   , "2023-04-27 20:40:44"       , "2687596.588122"   , "13437982.94061"  , "5.0"      , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601123"      , "PO00947: [HW190215] Chaleco con logo Uniview - UNV"                                                                                                         , "570524.0"          , "570524.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92397"   , "2023-04-27 20:40:44"       , "2687596.588122"   , "13437982.94061"  , "5.0"      , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601125"      , "PO00947: [HW190215] Chaleco con logo Uniview - UNV"                                                                                                         , "142631.0"          , "142631.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92397"   , "2023-04-27 20:40:44"       , "2687596.588122"   , "13437982.94061"  , "5.0"      , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601132"      , "PO00947: [HW190215] Chaleco con logo Uniview - UNV"                                                                                                         , "285262.0"          , "285262.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92397"   , "2023-04-27 20:40:44"       , "2687596.588122"   , "13437982.94061"  , "5.0"      , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601133"      , "PO00947: [HW190215] Chaleco con logo Uniview - UNV"                                                                                                         , "285262.0"          , "285262.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92403"   , "2023-04-27 20:40:44"       , "1346009.074561"   , "13460090.74561"  , "10.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601114"      , "PO00947: [HW210141] Cinturón para herramientas - UNV"                                                                                                       , "658955.0"          , "658955.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92403"   , "2023-04-27 20:40:44"       , "1346009.074561"   , "13460090.74561"  , "10.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601124"      , "PO00947: [HW210141] Cinturón para herramientas - UNV"                                                                                                       , "164739.0"          , "164739.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92409"   , "2023-04-27 20:40:44"       , "693293.7970305"   , "13865875.94061"  , "20.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601117"      , "PO00947: [HW190215] Chaleco con logo Uniview - UNV"                                                                                                         , "142631.0"          , "142631.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92409"   , "2023-04-27 20:40:44"       , "693293.7970305"   , "13865875.94061"  , "20.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601120"      , "PO00947: [HW190215] Chaleco con logo Uniview - UNV"                                                                                                         , "285262.0"          , "285262.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92409"   , "2023-04-27 20:40:44"       , "693293.7970305"   , "13865875.94061"  , "20.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601123"      , "PO00947: [HW190215] Chaleco con logo Uniview - UNV"                                                                                                         , "570524.0"          , "570524.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92409"   , "2023-04-27 20:40:44"       , "693293.7970305"   , "13865875.94061"  , "20.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601125"      , "PO00947: [HW190215] Chaleco con logo Uniview - UNV"                                                                                                         , "142631.0"          , "142631.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92409"   , "2023-04-27 20:40:44"       , "693293.7970305"   , "13865875.94061"  , "20.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601132"      , "PO00947: [HW190215] Chaleco con logo Uniview - UNV"                                                                                                         , "285262.0"          , "285262.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92409"   , "2023-04-27 20:40:44"       , "693293.7970305"   , "13865875.94061"  , "20.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601133"      , "PO00947: [HW190215] Chaleco con logo Uniview - UNV"                                                                                                         , "285262.0"          , "285262.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92412"   , "2023-04-27 20:40:44"       , "447742.590020333" , "13432277.70061"  , "30.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601122"      , "PO00947: [HW210135] Mouse Pad"                                                                                                                              , "136926.0"          , "136926.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92414"   , "2023-04-27 20:40:44"       , "1358061.394061"   , "13580613.94061"  , "10.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601110"      , "PO00947: [HW220104] Remera tipo polo con logro Uniview - UNV"                                                                                               , "285262.0"          , "285262.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92414"   , "2023-04-27 20:40:44"       , "1358061.394061"   , "13580613.94061"  , "10.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601121"      , "PO00947: [HW220104] Remera tipo polo con logro Uniview - UNV"                                                                                               , "285262.0"          , "285262.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92414"   , "2023-04-27 20:40:44"       , "1358061.394061"   , "13580613.94061"  , "10.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601130"      , "PO00947: [HW220104] Remera tipo polo con logro Uniview - UNV"                                                                                               , "1426310.0"         , "1426310.0"         , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92416"   , "2023-04-27 20:40:44"       , "1358061.394061"   , "13580613.94061"  , "10.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601117"      , "PO00947: [HW190215] Chaleco con logo Uniview - UNV"                                                                                                         , "142631.0"          , "142631.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92416"   , "2023-04-27 20:40:44"       , "1358061.394061"   , "13580613.94061"  , "10.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601120"      , "PO00947: [HW190215] Chaleco con logo Uniview - UNV"                                                                                                         , "285262.0"          , "285262.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92416"   , "2023-04-27 20:40:44"       , "1358061.394061"   , "13580613.94061"  , "10.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601123"      , "PO00947: [HW190215] Chaleco con logo Uniview - UNV"                                                                                                         , "570524.0"          , "570524.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92416"   , "2023-04-27 20:40:44"       , "1358061.394061"   , "13580613.94061"  , "10.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601125"      , "PO00947: [HW190215] Chaleco con logo Uniview - UNV"                                                                                                         , "142631.0"          , "142631.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92416"   , "2023-04-27 20:40:44"       , "1358061.394061"   , "13580613.94061"  , "10.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601132"      , "PO00947: [HW190215] Chaleco con logo Uniview - UNV"                                                                                                         , "285262.0"          , "285262.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92416"   , "2023-04-27 20:40:44"       , "1358061.394061"   , "13580613.94061"  , "10.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601133"      , "PO00947: [HW190215] Chaleco con logo Uniview - UNV"                                                                                                         , "285262.0"          , "285262.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92419"   , "2023-04-27 20:40:44"       , "450238.632520333" , "13507158.97561"  , "30.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601113"      , "PO00947: [HW200132] Kit de herramientas Univew - UNV"                                                                                                       , "1613157.0"         , "1613157.0"         , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92419"   , "2023-04-27 20:40:44"       , "450238.632520333" , "13507158.97561"  , "30.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601119"      , "PO00947: [HW200132] Kit de herramientas Univew - UNV"                                                                                                       , "211807.0"          , "211807.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92419"   , "2023-04-27 20:40:44"       , "450238.632520333" , "13507158.97561"  , "30.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601129"      , "PO00947: [HW200132] Kit de herramientas Univew - UNV"                                                                                                       , "53772.0"           , "53772.0"           , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92419"   , "2023-04-27 20:40:44"       , "450238.632520333" , "13507158.97561"  , "30.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601134"      , "PO00947: [HW200132] Kit de herramientas Univew - UNV"                                                                                                       , "537719.0"          , "537719.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92422"   , "2023-04-27 20:40:44"       , "554044.313025417" , "13297063.51261"  , "24.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601118"      , "PO00947: [HW210138] Campera - UNV"                                                                                                                          , "1712.0"            , "1712.0"            , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92422"   , "2023-04-27 20:40:44"       , "554044.313025417" , "13297063.51261"  , "24.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601131"      , "PO00947: [HW210138] Campera - UNV"                                                                                                                          , "214.0"             , "214.0"             , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92425"   , "2023-04-27 20:40:44"       , "2687596.588122"   , "13437982.94061"  , "5.0"      , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601117"      , "PO00947: [HW190215] Chaleco con logo Uniview - UNV"                                                                                                         , "142631.0"          , "142631.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92425"   , "2023-04-27 20:40:44"       , "2687596.588122"   , "13437982.94061"  , "5.0"      , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601120"      , "PO00947: [HW190215] Chaleco con logo Uniview - UNV"                                                                                                         , "285262.0"          , "285262.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92425"   , "2023-04-27 20:40:44"       , "2687596.588122"   , "13437982.94061"  , "5.0"      , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601123"      , "PO00947: [HW190215] Chaleco con logo Uniview - UNV"                                                                                                         , "570524.0"          , "570524.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92425"   , "2023-04-27 20:40:44"       , "2687596.588122"   , "13437982.94061"  , "5.0"      , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601125"      , "PO00947: [HW190215] Chaleco con logo Uniview - UNV"                                                                                                         , "142631.0"          , "142631.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92425"   , "2023-04-27 20:40:44"       , "2687596.588122"   , "13437982.94061"  , "5.0"      , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601132"      , "PO00947: [HW190215] Chaleco con logo Uniview - UNV"                                                                                                         , "285262.0"          , "285262.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92425"   , "2023-04-27 20:40:44"       , "2687596.588122"   , "13437982.94061"  , "5.0"      , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601133"      , "PO00947: [HW190215] Chaleco con logo Uniview - UNV"                                                                                                         , "285262.0"          , "285262.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92434"   , "2023-04-27 20:40:44"       , "13412309.36061"   , "13412309.36061"  , "1.0"      , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601116"      , "PO00947: [HW220218] Banner UNV"                                                                                                                             , "116957.0"          , "116957.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92434"   , "2023-04-27 20:40:44"       , "13412309.36061"   , "13412309.36061"  , "1.0"      , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601128"      , "PO00947: [HW220218] Banner UNV"                                                                                                                             , "116957.0"          , "116957.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92436"   , "2023-04-27 20:40:44"       , "960738.862540667" , "14411082.93811"  , "15.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601115"      , "PO00947: [HW190116] Mochila UNV"                                                                                                                            , "1115731.0"         , "1115731.0"         , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92471"   , "2023-04-27 20:40:44"       , "348857.67901525"  , "13954307.16061"  , "40.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601114"      , "PO00947: [HW210141] Cinturón para herramientas - UNV"                                                                                                       , "658955.0"          , "658955.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92471"   , "2023-04-27 20:40:44"       , "348857.67901525"  , "13954307.16061"  , "40.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601124"      , "PO00947: [HW210141] Cinturón para herramientas - UNV"                                                                                                       , "164739.0"          , "164739.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92506"   , "2023-04-27 20:40:44"       , "496950.285020333" , "14908508.55061"  , "30.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601113"      , "PO00947: [HW200132] Kit de herramientas Univew - UNV"                                                                                                       , "1613157.0"         , "1613157.0"         , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92506"   , "2023-04-27 20:40:44"       , "496950.285020333" , "14908508.55061"  , "30.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601119"      , "PO00947: [HW200132] Kit de herramientas Univew - UNV"                                                                                                       , "211807.0"          , "211807.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92506"   , "2023-04-27 20:40:44"       , "496950.285020333" , "14908508.55061"  , "30.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601129"      , "PO00947: [HW200132] Kit de herramientas Univew - UNV"                                                                                                       , "53772.0"           , "53772.0"           , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92506"   , "2023-04-27 20:40:44"       , "496950.285020333" , "14908508.55061"  , "30.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601134"      , "PO00947: [HW200132] Kit de herramientas Univew - UNV"                                                                                                       , "537719.0"          , "537719.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92533"   , "2023-04-27 20:40:44"       , "458439.915020333" , "13753197.45061"  , "30.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601112"      , "PO00947: [HW190114] Agenda ejecutiva UNIVIEW - UNV"                                                                                                         , "457846.0"          , "457846.0"          , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "92535"   , "2023-04-27 20:40:44"       , "67444.50776244"   , "16861126.94061"  , "250.0"    , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601111"      , "PO00947: [HW200131] Bolígrafo con logo Uniview - UNV"                                                                                                       , "3565775.0"         , "3565775.0"         , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "93322"   , "2023-04-27 20:40:44"       , "865009.580520333" , "25950287.41561"  , "30.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601099"      , "PO00947: [IPC2128LE-ADF28KM-G] Bullet IP 8MP 2.8mm POE IR 50Mts. Ranura para micro SD. Con MIC."                                                            , "12654936.0"        , "12654936.0"        , "0.0"       , "USD_REVISAR"
"949"  , "PO00947", "171"        , "USD-COMPRA"   , "37550"     , "WH/IN/01700"           , "PO00947", "93836"   , "2023-04-27 20:40:44"       , "865009.580520333" , "25950287.41561"  , "30.0"     , "WH/IN/01700"                                                                                                                , ""                          , "229757"    , "H2023011702"                                                  , "posted"       , "601074"      , "PO00947: [IPC328LE-ADF28K-G] Domo IP 8MP 2.8mm POE IR 30Mts. Ranura para micro SD. Con MIC."                                                                , "12654936.0"        , "12654936.0"        , "0.0"       , "USD_REVISAR"
